,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
ECE1,0.0,0.0,0.0,0.0,-1.993205e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005108791
IRF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039735604,0.0,0.0,0.0,0.0,0.0,0.0,0.001374824,0.0,0.0,0.005464078,0.0,0.0,0.021602798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025713693
CCL2,0.028899103,0.0,0.0,-0.0023499732,6.278362e-05,0.0,0.0,0.0,0.014150178,0.0,0.013626626,-0.004299109,0.0,0.0,0.0,0.045064263,0.042598143,0.0,-0.011460929,0.025283273,0.0073531317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004097878
MMP7,0.0,0.0,0.0,0.0,0.00048624157,0.0,0.0,0.0,-0.00018137052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.098975e-05
IFIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044100668,0.0,0.0,0.0,0.0,0.0,0.0,0.0009610296,0.0,0.0,0.0,0.0,0.0,0.0130034685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.603373e-05
OSGEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029661987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001442799
FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025373738,0.0,-0.00021866869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.217331e-05
ID3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007774364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022902626
NPTX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000130631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9301e-06
ACACA,-0.00012684477,0.0,0.0,0.0,5.503866e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6822476e-05
