iteration	tf	gene	wei	cond
0	STAT4	CD8A	-0.012729611	stimulated
0	IRF1	CD8A	-0.0	stimulated
0	STAT3	CD8A	-0.0	stimulated
0	GTF2I	CD8A	0.0	stimulated
0	STAT1	CD8A	0.0	stimulated
0	IRF8	CD8A	-0.0	stimulated
0	ELF1	CD8A	-0.0	stimulated
0	IRF3	CD8A	0.0	stimulated
0	IRF5	CD8A	-0.0	stimulated
0	STAT2	CD8A	0.0	stimulated
0	IRF7	CD8A	-0.0	stimulated
0	IRF9	CD8A	0.0	stimulated
0	unannotated_1	CD8A	0.019762201	stimulated
0	STAT5A	EOMES	-0.00091456773	stimulated
0	STAT5B	EOMES	-0.0	stimulated
0	STAT4	EOMES	-0.0	stimulated
0	IRF1	EOMES	0.0	stimulated
0	STAT3	EOMES	0.0	stimulated
0	GTF2I	EOMES	-0.0	stimulated
0	STAT1	EOMES	-0.0	stimulated
0	IRF8	EOMES	-0.0	stimulated
0	ELF1	EOMES	-0.0	stimulated
0	IRF3	EOMES	0.0	stimulated
0	IRF5	EOMES	-0.0	stimulated
0	STAT2	EOMES	-0.0	stimulated
0	IRF7	EOMES	-0.0	stimulated
0	IRF9	EOMES	-0.0	stimulated
0	unannotated_1	EOMES	0.0005217111	stimulated
0	STAT5A	TERF1	0.0	stimulated
0	STAT5B	TERF1	-0.0	stimulated
0	STAT4	TERF1	-0.0	stimulated
0	IRF1	TERF1	0.0	stimulated
0	STAT3	TERF1	0.010882817	stimulated
0	GTF2I	TERF1	0.0	stimulated
0	STAT1	TERF1	0.0	stimulated
0	IRF8	TERF1	0.0	stimulated
0	ELF1	TERF1	-0.0	stimulated
0	IRF3	TERF1	-0.0	stimulated
0	IRF5	TERF1	0.0	stimulated
0	STAT2	TERF1	-0.0	stimulated
0	IRF7	TERF1	-0.0	stimulated
0	IRF9	TERF1	-0.0	stimulated
0	unannotated_1	TERF1	0.0147016365	stimulated
0	STAT5A	MIF	0.0	stimulated
0	STAT5B	MIF	-0.0	stimulated
0	STAT4	MIF	0.0	stimulated
0	IRF1	MIF	0.0	stimulated
0	STAT3	MIF	0.012007964	stimulated
0	GTF2I	MIF	-0.0	stimulated
0	STAT1	MIF	-0.0	stimulated
0	IRF8	MIF	-0.0	stimulated
0	ELF1	MIF	-0.0	stimulated
0	IRF3	MIF	-0.0	stimulated
0	IRF5	MIF	0.0	stimulated
0	STAT2	MIF	0.0	stimulated
0	IRF7	MIF	0.0	stimulated
0	IRF9	MIF	0.0	stimulated
0	unannotated_1	MIF	0.009774028	stimulated
0	STAT5A	DPF3	-0.0006044227	stimulated
0	STAT5B	DPF3	-0.0012176828	stimulated
0	STAT4	DPF3	-0.0	stimulated
0	IRF1	DPF3	0.0	stimulated
0	STAT3	DPF3	0.0	stimulated
0	GTF2I	DPF3	0.0	stimulated
0	STAT1	DPF3	-0.0	stimulated
0	IRF8	DPF3	-0.0	stimulated
0	ELF1	DPF3	0.0	stimulated
0	IRF3	DPF3	0.0	stimulated
0	IRF5	DPF3	0.0	stimulated
0	STAT2	DPF3	-0.0	stimulated
0	IRF7	DPF3	0.0	stimulated
0	IRF9	DPF3	-0.0	stimulated
0	unannotated_1	DPF3	-0.0008993412	stimulated
0	STAT5A	FTO	-0.0	stimulated
0	STAT5B	FTO	-0.0	stimulated
0	STAT4	FTO	-0.0	stimulated
0	IRF1	FTO	0.0	stimulated
0	STAT3	FTO	-0.0014427751	stimulated
0	GTF2I	FTO	0.0	stimulated
0	STAT1	FTO	-0.0	stimulated
0	IRF8	FTO	0.0	stimulated
0	ELF1	FTO	-0.0	stimulated
0	IRF3	FTO	-0.0	stimulated
0	IRF5	FTO	0.0	stimulated
0	STAT2	FTO	-0.0	stimulated
0	IRF7	FTO	-0.0	stimulated
0	IRF9	FTO	-0.0	stimulated
0	unannotated_1	FTO	0.007793427	stimulated
0	STAT5A	S100A11	0.0	stimulated
0	STAT5B	S100A11	-0.0	stimulated
0	STAT4	S100A11	0.0	stimulated
0	IRF1	S100A11	-0.0	stimulated
0	STAT3	S100A11	-0.28521344	stimulated
0	GTF2I	S100A11	0.0	stimulated
0	STAT1	S100A11	-0.0	stimulated
0	IRF8	S100A11	0.0	stimulated
0	ELF1	S100A11	0.0	stimulated
0	IRF3	S100A11	0.0	stimulated
0	IRF5	S100A11	0.0	stimulated
0	STAT2	S100A11	-0.0	stimulated
0	IRF7	S100A11	0.0	stimulated
0	IRF9	S100A11	0.0	stimulated
0	unannotated_1	S100A11	-0.28952873	stimulated
0	STAT5A	LEF1	-0.0073106885	stimulated
0	STAT5B	LEF1	0.0	stimulated
0	STAT4	LEF1	0.0	stimulated
0	IRF1	LEF1	0.0	stimulated
0	STAT3	LEF1	0.0	stimulated
0	GTF2I	LEF1	-0.0	stimulated
0	STAT1	LEF1	0.0	stimulated
0	IRF8	LEF1	0.0	stimulated
0	ELF1	LEF1	0.0	stimulated
0	IRF3	LEF1	0.0	stimulated
0	IRF5	LEF1	-0.0	stimulated
0	STAT2	LEF1	-0.0	stimulated
0	IRF7	LEF1	0.0	stimulated
0	IRF9	LEF1	0.0	stimulated
0	unannotated_1	LEF1	0.031261485	stimulated
0	STAT5A	CLU	0.0	stimulated
0	STAT5B	CLU	-0.0	stimulated
0	STAT4	CLU	0.0	stimulated
0	IRF1	CLU	-0.0	stimulated
0	STAT3	CLU	0.00096318056	stimulated
0	GTF2I	CLU	-0.0	stimulated
0	STAT1	CLU	-0.0067156153	stimulated
0	IRF8	CLU	0.0	stimulated
0	ELF1	CLU	0.0	stimulated
0	IRF3	CLU	0.0	stimulated
0	IRF5	CLU	-0.0	stimulated
0	STAT2	CLU	0.0	stimulated
0	IRF7	CLU	-0.0	stimulated
0	IRF9	CLU	0.0	stimulated
0	unannotated_1	CLU	0.0060405005	stimulated
0	STAT5A	ARID5A	-0.0	stimulated
0	STAT5B	ARID5A	0.0	stimulated
0	STAT4	ARID5A	0.0	stimulated
0	IRF1	ARID5A	-0.0	stimulated
0	STAT3	ARID5A	0.024120491	stimulated
0	GTF2I	ARID5A	0.0	stimulated
0	STAT1	ARID5A	-0.0	stimulated
0	IRF8	ARID5A	-0.0	stimulated
0	ELF1	ARID5A	-0.0	stimulated
0	IRF3	ARID5A	-0.0	stimulated
0	IRF5	ARID5A	-0.0	stimulated
0	STAT2	ARID5A	0.0	stimulated
0	IRF7	ARID5A	0.0	stimulated
0	IRF9	ARID5A	0.0	stimulated
0	unannotated_1	ARID5A	0.022653425	stimulated
0	STAT5A	BCL2L11	0.0012571758	stimulated
0	STAT5B	BCL2L11	0.0	stimulated
0	STAT4	BCL2L11	0.0	stimulated
0	IRF1	BCL2L11	-0.0	stimulated
0	STAT3	BCL2L11	-0.0	stimulated
0	GTF2I	BCL2L11	0.0	stimulated
0	STAT1	BCL2L11	-0.0	stimulated
0	IRF8	BCL2L11	-0.0	stimulated
0	ELF1	BCL2L11	-0.0	stimulated
0	IRF3	BCL2L11	0.0	stimulated
0	IRF5	BCL2L11	0.0	stimulated
0	STAT2	BCL2L11	-0.0	stimulated
0	IRF7	BCL2L11	-0.0	stimulated
0	IRF9	BCL2L11	0.0	stimulated
0	unannotated_1	BCL2L11	0.0007104449	stimulated
0	STAT5A	PRKCE	-0.0	stimulated
0	STAT5B	PRKCE	0.0	stimulated
0	STAT4	PRKCE	-0.0	stimulated
0	IRF1	PRKCE	-0.0	stimulated
0	STAT3	PRKCE	0.0	stimulated
0	GTF2I	PRKCE	-0.0	stimulated
0	STAT1	PRKCE	-0.0025932863	stimulated
0	IRF8	PRKCE	0.0	stimulated
0	ELF1	PRKCE	-0.0	stimulated
0	IRF3	PRKCE	-0.0	stimulated
0	IRF5	PRKCE	-0.0	stimulated
0	STAT2	PRKCE	0.0	stimulated
0	IRF7	PRKCE	-0.0	stimulated
0	IRF9	PRKCE	0.0	stimulated
0	unannotated_1	PRKCE	0.0024920003	stimulated
0	STAT5A	KLRK1	0.0	stimulated
0	STAT5B	KLRK1	-0.0	stimulated
0	STAT4	KLRK1	-0.0	stimulated
0	IRF1	KLRK1	-0.0	stimulated
0	STAT3	KLRK1	0.0031411897	stimulated
0	GTF2I	KLRK1	-0.0	stimulated
0	STAT1	KLRK1	0.0	stimulated
0	IRF8	KLRK1	0.0	stimulated
0	ELF1	KLRK1	-0.0	stimulated
0	IRF3	KLRK1	0.0	stimulated
0	IRF5	KLRK1	0.0	stimulated
0	STAT2	KLRK1	0.0	stimulated
0	IRF7	KLRK1	0.0	stimulated
0	IRF9	KLRK1	0.0	stimulated
0	unannotated_1	KLRK1	0.008963174	stimulated
0	STAT5A	GADD45A	-0.0	stimulated
0	STAT5B	GADD45A	-0.0	stimulated
0	STAT4	GADD45A	0.0	stimulated
0	IRF1	GADD45A	-0.0	stimulated
0	STAT3	GADD45A	0.0	stimulated
0	GTF2I	GADD45A	0.0	stimulated
0	STAT1	GADD45A	-0.00083986664	stimulated
0	IRF8	GADD45A	-0.0	stimulated
0	ELF1	GADD45A	-0.0	stimulated
0	IRF3	GADD45A	0.0	stimulated
0	IRF5	GADD45A	0.0	stimulated
0	STAT2	GADD45A	0.0	stimulated
0	IRF7	GADD45A	0.0	stimulated
0	IRF9	GADD45A	0.0	stimulated
0	unannotated_1	GADD45A	-0.0016057073	stimulated
0	STAT5A	HSD17B8	0.0	stimulated
0	STAT5B	HSD17B8	-0.0038025503	stimulated
0	STAT4	HSD17B8	-0.0	stimulated
0	IRF1	HSD17B8	-0.0	stimulated
0	STAT3	HSD17B8	0.0	stimulated
0	GTF2I	HSD17B8	-0.0	stimulated
0	STAT1	HSD17B8	-0.0	stimulated
0	IRF8	HSD17B8	-0.0	stimulated
0	ELF1	HSD17B8	0.0	stimulated
0	IRF3	HSD17B8	0.0	stimulated
0	IRF5	HSD17B8	-0.0	stimulated
0	STAT2	HSD17B8	0.0	stimulated
0	IRF7	HSD17B8	0.0	stimulated
0	IRF9	HSD17B8	-0.0	stimulated
0	unannotated_1	HSD17B8	0.008691523	stimulated
0	STAT5A	PARK7	0.0	stimulated
0	STAT5B	PARK7	0.0	stimulated
0	STAT4	PARK7	0.0	stimulated
0	IRF1	PARK7	0.0	stimulated
0	STAT3	PARK7	-0.0	stimulated
0	GTF2I	PARK7	0.0	stimulated
0	STAT1	PARK7	-0.045974012	stimulated
0	IRF8	PARK7	0.0	stimulated
0	ELF1	PARK7	0.0	stimulated
0	IRF3	PARK7	0.0	stimulated
0	IRF5	PARK7	0.0	stimulated
0	STAT2	PARK7	-0.0	stimulated
0	IRF7	PARK7	0.0	stimulated
0	IRF9	PARK7	-0.0	stimulated
0	unannotated_1	PARK7	0.053953912	stimulated
0	STAT5A	GBP1	-0.0	stimulated
0	STAT5B	GBP1	-0.0	stimulated
0	STAT4	GBP1	-0.0	stimulated
0	IRF1	GBP1	0.0	stimulated
0	STAT3	GBP1	0.0	stimulated
0	GTF2I	GBP1	-0.0	stimulated
0	STAT1	GBP1	0.09670921	stimulated
0	IRF8	GBP1	-0.0	stimulated
0	ELF1	GBP1	0.0	stimulated
0	IRF3	GBP1	0.0	stimulated
0	IRF5	GBP1	0.0	stimulated
0	STAT2	GBP1	0.0	stimulated
0	IRF7	GBP1	-0.0	stimulated
0	IRF9	GBP1	-0.0	stimulated
0	unannotated_1	GBP1	-0.123303436	stimulated
0	STAT5A	ODC1	0.0	stimulated
0	STAT5B	ODC1	0.0	stimulated
0	STAT4	ODC1	0.0	stimulated
0	IRF1	ODC1	-0.008633453	stimulated
0	STAT3	ODC1	0.0	stimulated
0	GTF2I	ODC1	0.0	stimulated
0	STAT1	ODC1	0.0	stimulated
0	IRF8	ODC1	0.0	stimulated
0	ELF1	ODC1	-0.0	stimulated
0	IRF3	ODC1	0.0	stimulated
0	IRF5	ODC1	0.0	stimulated
0	STAT2	ODC1	-0.0	stimulated
0	IRF7	ODC1	-0.0	stimulated
0	IRF9	ODC1	-0.0	stimulated
0	unannotated_1	ODC1	0.00091758964	stimulated
0	STAT5A	BLK	-0.0	stimulated
0	STAT5B	BLK	0.0	stimulated
0	STAT4	BLK	-0.0	stimulated
0	IRF1	BLK	-0.0	stimulated
0	STAT3	BLK	0.0	stimulated
0	GTF2I	BLK	-0.0	stimulated
0	STAT1	BLK	0.0	stimulated
0	IRF8	BLK	-0.0	stimulated
0	ELF1	BLK	-0.004483115	stimulated
0	IRF3	BLK	-0.0	stimulated
0	IRF5	BLK	-0.0	stimulated
0	STAT2	BLK	0.0	stimulated
0	IRF7	BLK	0.0	stimulated
0	IRF9	BLK	0.0	stimulated
0	unannotated_1	BLK	-0.011564291	stimulated
0	STAT5A	LTA	-0.0009880607	stimulated
0	STAT5B	LTA	-0.0	stimulated
0	STAT4	LTA	-0.005052903	stimulated
0	IRF1	LTA	0.0	stimulated
0	STAT3	LTA	0.0	stimulated
0	GTF2I	LTA	-0.0	stimulated
0	STAT1	LTA	0.0	stimulated
0	IRF8	LTA	0.0	stimulated
0	ELF1	LTA	0.0	stimulated
0	IRF3	LTA	0.0	stimulated
0	IRF5	LTA	0.0	stimulated
0	STAT2	LTA	0.0	stimulated
0	IRF7	LTA	0.0	stimulated
0	IRF9	LTA	-0.0	stimulated
0	unannotated_1	LTA	0.008660296	stimulated
0	STAT5A	CYBB	-0.0	stimulated
0	STAT5B	CYBB	0.0	stimulated
0	STAT4	CYBB	0.0	stimulated
0	IRF1	CYBB	0.029887559	stimulated
0	STAT3	CYBB	-0.03355519	stimulated
0	GTF2I	CYBB	-0.0	stimulated
0	STAT1	CYBB	-0.0	stimulated
0	IRF8	CYBB	0.01352678	stimulated
0	ELF1	CYBB	-0.036983382	stimulated
0	IRF3	CYBB	-0.0	stimulated
0	IRF5	CYBB	0.0	stimulated
0	STAT2	CYBB	0.0	stimulated
0	IRF7	CYBB	0.0	stimulated
0	IRF9	CYBB	0.0	stimulated
0	unannotated_1	CYBB	-0.026118131	stimulated
0	STAT5A	BLMH	-0.0	stimulated
0	STAT5B	BLMH	-0.0	stimulated
0	STAT4	BLMH	-0.0	stimulated
0	IRF1	BLMH	-0.011602391	stimulated
0	STAT3	BLMH	-0.0	stimulated
0	GTF2I	BLMH	0.0	stimulated
0	STAT1	BLMH	0.0	stimulated
0	IRF8	BLMH	-0.0	stimulated
0	ELF1	BLMH	-0.0	stimulated
0	IRF3	BLMH	0.0	stimulated
0	IRF5	BLMH	0.0	stimulated
0	STAT2	BLMH	0.0	stimulated
0	IRF7	BLMH	0.0	stimulated
0	IRF9	BLMH	0.0	stimulated
0	unannotated_1	BLMH	0.013494752	stimulated
0	STAT5A	ATF4	0.0	stimulated
0	STAT5B	ATF4	-0.0	stimulated
0	STAT4	ATF4	0.0	stimulated
0	IRF1	ATF4	0.0	stimulated
0	STAT3	ATF4	0.0	stimulated
0	GTF2I	ATF4	0.0	stimulated
0	STAT1	ATF4	0.0	stimulated
0	IRF8	ATF4	-0.0	stimulated
0	ELF1	ATF4	-0.0	stimulated
0	IRF3	ATF4	-0.0	stimulated
0	IRF5	ATF4	-0.0	stimulated
0	STAT2	ATF4	-0.0	stimulated
0	IRF7	ATF4	-0.01217259	stimulated
0	IRF9	ATF4	0.0	stimulated
0	unannotated_1	ATF4	0.017960317	stimulated
0	STAT5A	FCER1A	0.0	stimulated
0	STAT5B	FCER1A	-0.0	stimulated
0	STAT4	FCER1A	0.0	stimulated
0	IRF1	FCER1A	-0.0	stimulated
0	STAT3	FCER1A	0.0	stimulated
0	GTF2I	FCER1A	0.0	stimulated
0	STAT1	FCER1A	-0.0	stimulated
0	IRF8	FCER1A	-0.0	stimulated
0	ELF1	FCER1A	-0.008190649	stimulated
0	IRF3	FCER1A	0.0	stimulated
0	IRF5	FCER1A	0.0	stimulated
0	STAT2	FCER1A	0.0	stimulated
0	IRF7	FCER1A	-0.0	stimulated
0	IRF9	FCER1A	-0.0	stimulated
0	unannotated_1	FCER1A	0.00011295644	stimulated
0	STAT5A	CCNB1	0.0	stimulated
0	STAT5B	CCNB1	0.0	stimulated
0	STAT4	CCNB1	-0.0	stimulated
0	IRF1	CCNB1	-0.0014443595	stimulated
0	STAT3	CCNB1	0.0	stimulated
0	GTF2I	CCNB1	-0.0	stimulated
0	STAT1	CCNB1	-0.0	stimulated
0	IRF8	CCNB1	-0.0	stimulated
0	ELF1	CCNB1	-0.0	stimulated
0	IRF3	CCNB1	-0.0	stimulated
0	IRF5	CCNB1	-0.0	stimulated
0	STAT2	CCNB1	0.0	stimulated
0	IRF7	CCNB1	-0.0	stimulated
0	IRF9	CCNB1	0.0	stimulated
0	unannotated_1	CCNB1	0.0029403705	stimulated
0	STAT5A	ERAP2	-0.0	stimulated
0	STAT5B	ERAP2	-0.0	stimulated
0	STAT4	ERAP2	-0.0	stimulated
0	IRF1	ERAP2	-0.0126535585	stimulated
0	STAT3	ERAP2	0.0	stimulated
0	GTF2I	ERAP2	0.0	stimulated
0	STAT1	ERAP2	0.0	stimulated
0	IRF8	ERAP2	0.0	stimulated
0	ELF1	ERAP2	-0.0	stimulated
0	IRF3	ERAP2	-0.0	stimulated
0	IRF5	ERAP2	-0.0	stimulated
0	STAT2	ERAP2	0.0	stimulated
0	IRF7	ERAP2	-0.0	stimulated
0	IRF9	ERAP2	-0.0	stimulated
0	unannotated_1	ERAP2	0.01251848	stimulated
0	STAT5A	POLH	0.0	stimulated
0	STAT5B	POLH	-0.0	stimulated
0	STAT4	POLH	0.0	stimulated
0	IRF1	POLH	-0.0017781777	stimulated
0	STAT3	POLH	-0.0	stimulated
0	GTF2I	POLH	-0.0	stimulated
0	STAT1	POLH	-0.0	stimulated
0	IRF8	POLH	-0.0	stimulated
0	ELF1	POLH	-0.0	stimulated
0	IRF3	POLH	-0.0	stimulated
0	IRF5	POLH	-0.0	stimulated
0	STAT2	POLH	-0.0	stimulated
0	IRF7	POLH	-0.0	stimulated
0	IRF9	POLH	-0.0	stimulated
0	unannotated_1	POLH	-0.0009744699	stimulated
0	STAT5A	PURA	-0.0	stimulated
0	STAT5B	PURA	-0.0	stimulated
0	STAT4	PURA	0.0	stimulated
0	IRF1	PURA	0.0	stimulated
0	STAT3	PURA	0.0	stimulated
0	GTF2I	PURA	-0.0	stimulated
0	STAT1	PURA	-0.0	stimulated
0	IRF8	PURA	-0.0	stimulated
0	ELF1	PURA	-0.0	stimulated
0	IRF3	PURA	0.0055813063	stimulated
0	IRF5	PURA	-0.0	stimulated
0	STAT2	PURA	-0.0	stimulated
0	IRF7	PURA	0.0	stimulated
0	IRF9	PURA	-0.0	stimulated
0	unannotated_1	PURA	-0.0032602013	stimulated
0	STAT5A	NCAM1	0.0	stimulated
0	STAT5B	NCAM1	0.0	stimulated
0	STAT4	NCAM1	0.0	stimulated
0	IRF1	NCAM1	0.0	stimulated
0	STAT3	NCAM1	-0.0	stimulated
0	GTF2I	NCAM1	-0.0	stimulated
0	STAT1	NCAM1	-0.0	stimulated
0	IRF8	NCAM1	-0.0	stimulated
0	ELF1	NCAM1	0.0	stimulated
0	IRF3	NCAM1	0.0	stimulated
0	IRF5	NCAM1	0.0	stimulated
0	STAT2	NCAM1	0.0	stimulated
0	IRF7	NCAM1	0.0	stimulated
0	IRF9	NCAM1	-0.00006877072	stimulated
0	unannotated_1	NCAM1	0.010165501	stimulated
0	STAT5A	SP100	0.0	stimulated
0	STAT5B	SP100	0.0	stimulated
0	STAT4	SP100	-0.0	stimulated
0	IRF1	SP100	-0.0	stimulated
0	STAT3	SP100	-0.0	stimulated
0	GTF2I	SP100	0.0	stimulated
0	STAT1	SP100	0.0	stimulated
0	IRF8	SP100	-0.0	stimulated
0	ELF1	SP100	0.0	stimulated
0	IRF3	SP100	0.0	stimulated
0	IRF5	SP100	-0.0	stimulated
0	STAT2	SP100	-0.0	stimulated
0	IRF7	SP100	-0.0	stimulated
0	IRF9	SP100	-0.008317523	stimulated
0	unannotated_1	SP100	0.04192118	stimulated
0	STAT5A	APP	-0.0	stimulated
0	STAT5B	APP	0.0	stimulated
0	STAT4	APP	0.0	stimulated
0	IRF1	APP	-0.0	stimulated
0	STAT3	APP	0.0005113254	stimulated
0	GTF2I	APP	0.0	stimulated
0	STAT1	APP	0.006021658	stimulated
0	IRF8	APP	-0.0	stimulated
0	ELF1	APP	-0.0	stimulated
0	IRF3	APP	-0.0	stimulated
0	IRF5	APP	-0.0	stimulated
0	STAT2	APP	0.0	stimulated
0	IRF7	APP	0.0	stimulated
0	IRF9	APP	-0.0	stimulated
0	unannotated_1	APP	-0.00054156454	stimulated
0	STAT5A	CCR1	-0.0	stimulated
0	STAT5B	CCR1	-0.0	stimulated
0	STAT4	CCR1	-0.0	stimulated
0	IRF1	CCR1	0.0	stimulated
0	STAT3	CCR1	0.0	stimulated
0	GTF2I	CCR1	0.0	stimulated
0	STAT1	CCR1	0.06555937	stimulated
0	IRF8	CCR1	-0.0	stimulated
0	ELF1	CCR1	-0.0	stimulated
0	IRF3	CCR1	-0.0	stimulated
0	IRF5	CCR1	-0.0	stimulated
0	STAT2	CCR1	-0.0	stimulated
0	IRF7	CCR1	-0.0	stimulated
0	IRF9	CCR1	0.0	stimulated
0	unannotated_1	CCR1	-0.0661986	stimulated
0	STAT5A	CD22	0.0	stimulated
0	STAT5B	CD22	-0.0	stimulated
0	STAT4	CD22	-0.0	stimulated
0	IRF1	CD22	0.0	stimulated
0	STAT3	CD22	0.0	stimulated
0	GTF2I	CD22	0.0	stimulated
0	STAT1	CD22	0.0034359305	stimulated
0	IRF8	CD22	0.0	stimulated
0	ELF1	CD22	0.0	stimulated
0	IRF3	CD22	-0.0	stimulated
0	IRF5	CD22	0.0	stimulated
0	STAT2	CD22	-0.0	stimulated
0	IRF7	CD22	-0.0	stimulated
0	IRF9	CD22	-0.0	stimulated
0	unannotated_1	CD22	0.00093365775	stimulated
0	STAT5A	CD40LG	0.0	stimulated
0	STAT5B	CD40LG	-0.0	stimulated
0	STAT4	CD40LG	-0.0	stimulated
0	IRF1	CD40LG	-0.0	stimulated
0	STAT3	CD40LG	0.0	stimulated
0	GTF2I	CD40LG	-0.0	stimulated
0	STAT1	CD40LG	-0.009329827	stimulated
0	IRF8	CD40LG	0.0	stimulated
0	ELF1	CD40LG	-0.0	stimulated
0	IRF3	CD40LG	-0.0	stimulated
0	IRF5	CD40LG	-0.0	stimulated
0	STAT2	CD40LG	-0.0	stimulated
0	IRF7	CD40LG	-0.0	stimulated
0	IRF9	CD40LG	0.0	stimulated
0	unannotated_1	CD40LG	0.0056743734	stimulated
0	STAT5A	CTSB	-0.0	stimulated
0	STAT5B	CTSB	-0.0	stimulated
0	STAT4	CTSB	-0.0	stimulated
0	IRF1	CTSB	-0.0	stimulated
0	STAT3	CTSB	0.0	stimulated
0	GTF2I	CTSB	0.0	stimulated
0	STAT1	CTSB	0.19070351	stimulated
0	IRF8	CTSB	-0.0	stimulated
0	ELF1	CTSB	-0.0	stimulated
0	IRF3	CTSB	-0.0	stimulated
0	IRF5	CTSB	-0.0	stimulated
0	STAT2	CTSB	-0.0	stimulated
0	IRF7	CTSB	-0.0	stimulated
0	IRF9	CTSB	-0.0	stimulated
0	unannotated_1	CTSB	-0.1927509	stimulated
0	STAT5A	CTSL	0.0	stimulated
0	STAT5B	CTSL	-0.0	stimulated
0	STAT4	CTSL	-0.0	stimulated
0	IRF1	CTSL	-0.0	stimulated
0	STAT3	CTSL	0.0	stimulated
0	GTF2I	CTSL	-0.0	stimulated
0	STAT1	CTSL	0.19769818	stimulated
0	IRF8	CTSL	-0.0	stimulated
0	ELF1	CTSL	0.0	stimulated
0	IRF3	CTSL	-0.0	stimulated
0	IRF5	CTSL	-0.0	stimulated
0	STAT2	CTSL	0.0	stimulated
0	IRF7	CTSL	0.0	stimulated
0	IRF9	CTSL	-0.0	stimulated
0	unannotated_1	CTSL	-0.19155774	stimulated
0	STAT5A	HMOX1	0.0	stimulated
0	STAT5B	HMOX1	0.0	stimulated
0	STAT4	HMOX1	-0.0	stimulated
0	IRF1	HMOX1	-0.0	stimulated
0	STAT3	HMOX1	-0.04498581	stimulated
0	GTF2I	HMOX1	0.0	stimulated
0	STAT1	HMOX1	0.035266493	stimulated
0	IRF8	HMOX1	-0.0	stimulated
0	ELF1	HMOX1	0.0	stimulated
0	IRF3	HMOX1	0.0	stimulated
0	IRF5	HMOX1	0.0	stimulated
0	STAT2	HMOX1	-0.0	stimulated
0	IRF7	HMOX1	0.0	stimulated
0	IRF9	HMOX1	0.0	stimulated
0	unannotated_1	HMOX1	-0.043633543	stimulated
0	STAT5A	RCAN1	0.0	stimulated
0	STAT5B	RCAN1	0.0	stimulated
0	STAT4	RCAN1	0.0	stimulated
0	IRF1	RCAN1	-0.0	stimulated
0	STAT3	RCAN1	0.0	stimulated
0	GTF2I	RCAN1	0.0	stimulated
0	STAT1	RCAN1	0.0	stimulated
0	IRF8	RCAN1	0.0	stimulated
0	ELF1	RCAN1	0.0	stimulated
0	IRF3	RCAN1	0.0	stimulated
0	IRF5	RCAN1	0.0	stimulated
0	STAT2	RCAN1	0.00016263015	stimulated
0	IRF7	RCAN1	0.0	stimulated
0	IRF9	RCAN1	-0.0	stimulated
0	unannotated_1	RCAN1	0.005796412	stimulated
0	STAT5A	CSRP1	-0.0	stimulated
0	STAT5B	CSRP1	0.0	stimulated
0	STAT4	CSRP1	0.0	stimulated
0	IRF1	CSRP1	0.0	stimulated
0	STAT3	CSRP1	0.0046878364	stimulated
0	GTF2I	CSRP1	-0.0	stimulated
0	STAT1	CSRP1	0.0	stimulated
0	IRF8	CSRP1	0.0	stimulated
0	ELF1	CSRP1	0.0	stimulated
0	IRF3	CSRP1	0.0	stimulated
0	IRF5	CSRP1	0.0	stimulated
0	STAT2	CSRP1	0.0	stimulated
0	IRF7	CSRP1	0.0	stimulated
0	IRF9	CSRP1	0.0	stimulated
0	unannotated_1	CSRP1	0.0014178911	stimulated
0	STAT5A	DDIT3	-0.0	stimulated
0	STAT5B	DDIT3	-0.0	stimulated
0	STAT4	DDIT3	-0.0	stimulated
0	IRF1	DDIT3	0.0	stimulated
0	STAT3	DDIT3	-0.011835885	stimulated
0	GTF2I	DDIT3	-0.0	stimulated
0	STAT1	DDIT3	-0.0	stimulated
0	IRF8	DDIT3	-0.0	stimulated
0	ELF1	DDIT3	-0.0	stimulated
0	IRF3	DDIT3	0.0	stimulated
0	IRF5	DDIT3	-0.0	stimulated
0	STAT2	DDIT3	-0.0	stimulated
0	IRF7	DDIT3	-0.0	stimulated
0	IRF9	DDIT3	-0.0	stimulated
0	unannotated_1	DDIT3	-0.007416769	stimulated
0	STAT5A	F2R	0.0	stimulated
0	STAT5B	F2R	0.0	stimulated
0	STAT4	F2R	-0.0	stimulated
0	IRF1	F2R	0.0	stimulated
0	STAT3	F2R	-0.00039883016	stimulated
0	GTF2I	F2R	0.0	stimulated
0	STAT1	F2R	0.0	stimulated
0	IRF8	F2R	0.0	stimulated
0	ELF1	F2R	0.0	stimulated
0	IRF3	F2R	0.0	stimulated
0	IRF5	F2R	0.0	stimulated
0	STAT2	F2R	0.0	stimulated
0	IRF7	F2R	-0.0	stimulated
0	IRF9	F2R	0.0	stimulated
0	unannotated_1	F2R	-0.00092580245	stimulated
0	STAT5A	HSPB1	0.0	stimulated
0	STAT5B	HSPB1	0.017895598	stimulated
0	STAT4	HSPB1	-0.0	stimulated
0	IRF1	HSPB1	0.0	stimulated
0	STAT3	HSPB1	-0.14209178	stimulated
0	GTF2I	HSPB1	0.0	stimulated
0	STAT1	HSPB1	0.12523982	stimulated
0	IRF8	HSPB1	0.0	stimulated
0	ELF1	HSPB1	0.0	stimulated
0	IRF3	HSPB1	0.0	stimulated
0	IRF5	HSPB1	0.0	stimulated
0	STAT2	HSPB1	-0.0	stimulated
0	IRF7	HSPB1	0.0	stimulated
