,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
PPIG,0.0,-0.0030673032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001406621
NCAM1,0.0,0.0,0.0,0.0,0.0,-7.951377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.19306e-05,0.0,0.0,0.0,-2.2250997e-05,0.0,0.0,0.00012939336,0.0,0.0,0.0,0.0,0.0,0.00010003454
CTNND1,0.0,0.0,0.0,0.00036509382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023841237
CBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023298812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004411523
CISH,-0.0003407422,0.0005361061,0.0,0.0,-0.00029686934,0.0,0.0013087614,0.0,0.0,0.0,-0.00015260736,0.0,0.0,0.0,0.0,0.00060796074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.670913e-05
LYZ,0.0,0.0,0.0,0.066496596,0.0,0.010538297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00047154725
JUN,0.0,0.00089730864,0.0,-0.0014397947,0.0,-0.003173468,0.0,0.0,-0.00064817135,0.0,0.0,0.0,0.0,0.0019139333,0.0,0.0,0.0,0.0,0.001462056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044342867
IFI27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02779968,0.0068654954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00095494353
PTPN2,-0.0010663175,0.0,0.0,0.0,-0.0011016723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006870286
SPI1,0.0,0.0,0.0,0.0,0.010109547,0.0034155399,0.0,0.0,0.0,0.023947323,0.0,0.0,-0.0052412343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003759779
